Name,Jersey #,Team,Opponent,didWin,Date,MIN,OREB,DREB,REB,AST,STL,BLK,TO,PF,FGM,FGA,3PM,3PA,FTM,FTA,efg%,PTS,FantasyPts,isWCC,weeknum
Lina Falk,#22,Pepperdine Waves,Cal State Fullerton Titans,1,11/04/25,11,1,3,4,0,1,1,1,2,3,5,0,2,0,0,0.6,6,18,True,0
Bella Green,#3,Pepperdine Waves,Cal State Fullerton Titans,1,11/04/25,16,1,5,6,1,1,0,5,3,0,1,0,0,3,4,0.0,3,4,True,0
Ivory Finley,#0,Pepperdine Waves,Cal State Fullerton Titans,1,11/04/25,23,3,2,5,2,2,0,2,3,7,10,3,6,0,2,0.85,17,42,True,0
Cristina Jones,#55,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,12,1,0,1,1,3,0,4,4,0,6,0,0,1,4,0.0,1,-3,False,0
Nicole Steiner,#0,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,27,8,3,11,3,4,0,2,3,4,8,0,0,9,13,0.5,17,50,False,0
Jana Falsdottir,#4,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,23,0,1,1,1,2,0,1,2,4,7,2,4,0,0,0.714,10,24,False,0
Maddy Tauro,#3,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,18,0,2,2,2,2,0,1,3,2,11,0,1,0,0,0.182,4,10,False,0
Kya Pearson,#33,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,21,0,1,1,3,6,0,6,4,1,5,0,2,0,0,0.2,2,14,False,0
Lilliana Petersen,#13,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,11,0,0,0,1,0,0,0,0,2,4,2,2,0,0,0.75,6,14,False,0
Talia Maxwell,#23,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,7,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.0,2,8,False,0
Dylan Swindle,#10,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,15,1,0,1,1,1,0,1,3,1,5,0,4,2,2,0.2,4,4,False,0
Maxine Sutisna,#5,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,24,2,3,5,0,1,0,1,2,6,12,3,5,0,0,0.625,15,30,False,0
Mimi Moon,#1,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,16,1,2,3,1,0,0,0,0,2,7,0,3,2,2,0.286,6,9,False,0
Madelynn Muniz,#22,Cal State Fullerton Titans,Pepperdine Waves,0,11/04/25,26,1,0,1,1,1,0,2,3,1,7,1,5,0,0,0.214,3,-1,False,0
Helen Holley,#10,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,30,2,7,9,0,2,2,0,3,1,5,0,2,1,2,0.2,3,22,True,0
Malia Tharpe,#11,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,18,1,0,1,1,0,0,1,3,2,5,0,1,0,2,0.4,4,4,True,0
Olivia Owens,#24,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,24,0,0,0,1,1,0,2,3,2,7,2,5,0,0,0.429,6,6,True,0
Kylie Ray,#6,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,37,4,4,8,1,4,0,10,3,7,23,3,7,6,6,0.37,23,24,True,0
Hallie Rhodes,#20,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,32,2,2,4,1,2,0,0,1,2,7,1,4,0,0,0.357,5,16,True,0
Eva Ruse,#15,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,9,2,0,2,1,0,0,1,3,2,2,0,0,2,4,1.0,6,12,True,0
Dresha Moore,#1,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,22,1,1,2,0,0,0,0,4,3,6,1,1,0,1,0.583,7,12,True,0
Ayla Williams,#22,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,0,6,True,0
Jessica Ajayi,#4,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,8,1,1,2,0,0,0,1,2,0,2,0,1,0,0,0.0,0,-4,True,0
Lilly Amor,#3,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,True,0
Jayden Rhodes,#19,San Diego Toreros,UC Irvine Anteaters,0,11/05/25,14,0,1,1,1,1,1,0,0,0,2,0,2,0,0,0.0,0,7,True,0
Daniela Falcon Hernandez,#9,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,16,0,4,4,0,1,1,2,2,1,2,0,0,2,2,0.5,4,13,False,0
Lauryn Madsen,#10,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,33,1,7,8,3,1,1,2,0,4,8,4,8,0,0,0.75,12,38,False,0
Shirel Nahum,#12,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,34,0,3,3,4,3,0,3,1,1,7,0,1,4,6,0.143,6,20,False,0
Jada Wynn,#23,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,36,0,6,6,7,1,0,0,2,3,10,2,8,9,9,0.4,17,49,False,0
Hunter Hernandez,#20,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,26,2,4,6,2,0,0,3,0,4,12,3,5,2,2,0.458,13,22,False,0
Nohe'alani Stores,#13,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,24,4,1,5,0,2,0,1,2,7,8,0,0,3,5,0.875,17,40,False,0
Naomy Zonzon-Huyghe,#24,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,21,1,1,2,0,2,0,2,4,0,0,0,0,3,4,,3,8,False,0
Despoina Baltzi,#21,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,False,0
Ameerah Grant,#1,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,5,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0.0,0,-4,False,0
Reese Noa,#22,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,False,0
Haley Hernandez,#2,UC Irvine Anteaters,San Diego Toreros,1,11/05/25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,False,0
Rylan Moffitt,#15,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,30,5,4,9,0,2,0,1,1,0,5,0,0,0,0,0.0,0,8,False,0
Tasia Johnson,#2,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,30,1,2,3,1,1,0,0,1,2,10,2,7,1,2,0.3,7,10,False,0
Makiah Asidanya,#22,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,36,0,2,2,1,1,0,2,2,6,16,3,10,4,4,0.469,19,24,False,0
Jeni Levine,#1,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,33,0,5,5,1,0,0,3,1,3,17,2,8,2,2,0.235,10,0,False,0
Jaila Lee,#4,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,23,4,1,5,1,1,0,2,3,1,10,0,3,0,0,0.1,2,-2,False,0
Salimata Traore,#7,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,3,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,False,0
Kristina Rakotobe,#6,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,11,0,3,3,0,1,0,2,3,0,2,0,0,0,0,0.0,0,0,False,0
Leyla Minor,#0,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,21,1,0,1,0,1,0,2,2,0,2,0,1,2,2,0.0,2,0,False,0
Ciara Harris,#12,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,10,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0.0,0,1,False,0
Joelle Davis,#13,UNC Greensboro Spartans,San Francisco Dons,0,11/05/25,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0.0,0,-4,False,0
Noelia Mourio,#3,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,10,1,2,3,2,0,0,3,5,4,4,0,0,0,0,1.0,8,18,True,0
Aina Cargol,#9,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,25,0,0,0,1,2,0,0,0,2,8,1,3,2,2,0.312,7,16,True,0
Meghan McIntyre,#4,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,30,1,9,10,7,1,0,1,0,4,6,1,2,2,2,0.75,11,52,True,0
Candy Edokpaigbe,#23,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,33,2,5,7,1,0,2,2,1,10,16,1,3,5,6,0.656,26,54,True,0
Mara Neira,#2,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,14,0,6,6,2,2,0,2,2,0,3,0,3,0,0,0.0,0,9,True,0
Sophia Priestley,#32,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.0,2,6,True,0
Natasa Tausova,#12,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,21,2,2,4,0,0,0,3,3,1,5,1,3,0,0,0.3,3,-2,True,0
Nevaeh Ferrara Horne,#7,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,31,4,7,11,1,2,0,3,2,2,7,0,0,1,2,0.286,5,18,True,0
Michelle Ugwah,#14,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,13,1,0,1,0,1,1,3,5,1,6,0,0,0,0,0.167,2,0,True,0
Amy Pateman,#10,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,True,0
Paula Tirado,#22,San Francisco Dons,UNC Greensboro Spartans,1,11/05/25,18,0,3,3,3,1,0,1,2,0,1,0,0,0,0,0.0,0,13,True,0
Ellie DeWaard,#22,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,21,1,3,4,1,3,1,5,2,0,8,0,3,0,0,0.0,0,-2,False,0
Ella Whitaker,#10,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,27,3,3,6,0,2,0,0,2,5,8,1,3,0,0,0.688,11,30,False,0
Jersey McGehee,#12,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,22,1,1,2,2,1,0,4,3,1,4,1,3,0,0,0.375,3,3,False,0
Ellie Bost,#4,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,23,1,3,4,2,2,0,5,2,3,10,1,6,1,2,0.35,8,8,False,0
Kaleah Medeiros,#0,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,30,1,3,4,3,2,1,1,0,7,11,1,2,1,2,0.682,16,47,False,0
Taimane Auwae,#21,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,13,1,2,3,0,0,0,1,2,0,4,0,0,0,0,0.0,0,-4,False,0
Griffyn Eyman,#5,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,15,0,1,1,0,0,0,3,1,1,5,0,1,1,2,0.2,3,-7,False,0
Halle Keller,#30,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,8,0,5,5,0,1,0,3,1,0,2,0,0,3,4,0.0,3,2,False,0
Hailey Monte,#23,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,17,0,0,0,0,0,0,1,2,3,10,3,7,0,0,0.45,9,6,False,0
Kamille Febo-Santiago,#20,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,2,0,1,1,0,1,0,0,2,0,0,0,0,0,0,,0,4,False,0
Hope Keller,#14,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,False,0
Adriana Milanez,#2,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,11,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.0,0,2,False,0
Faith Dumlao,#1,Northwest University Eagles,Seattle U Redhawks,0,11/05/25,4,0,1,1,1,0,0,0,0,1,2,1,2,0,0,0.75,3,8,False,0
Andjela Bigovic,#6,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,16,2,6,8,1,0,0,0,1,5,13,0,0,0,0,0.385,10,24,True,0
Tamia Stricklin,#14,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,13,2,7,9,1,1,0,1,2,2,3,2,3,0,2,1.0,6,23,True,0
Dylan Mogel,#5,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,26,1,1,2,7,3,0,1,0,2,4,0,0,0,0,0.5,4,38,True,0
Sydnie Rodriguez,#24,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,17,2,3,5,0,3,0,3,0,2,6,0,3,3,3,0.333,7,14,True,0
Ella Brubaker,#3,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,23,3,4,7,0,1,0,4,2,7,14,0,3,3,4,0.5,17,23,True,0
Fia Proctor,#4,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,14,1,2,3,0,0,0,0,1,3,5,1,1,0,0,0.7,7,16,True,0
Lucija Milkovic,#7,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,9,0,3,3,0,0,0,1,2,3,4,0,0,0,0,0.75,6,12,True,0
Jana Vesic,#9,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,25,0,1,1,7,0,0,1,4,5,9,1,3,1,4,0.611,12,36,True,0
Chloe Emanga,#8,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,24,3,3,6,0,1,0,3,2,5,11,0,1,2,3,0.455,12,18,True,0
Aaliyah Ibarra,#21,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,12,0,1,1,0,3,0,1,1,0,2,0,2,1,2,0.0,1,6,True,0
Lucy Larson,#22,Seattle U Redhawks,Northwest University Eagles,1,11/05/25,21,0,1,1,2,2,0,2,1,1,4,1,4,1,2,0.375,4,11,True,0
Tanja Valancic,#9,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,27,3,5,8,3,1,0,1,3,2,5,1,3,2,2,0.5,7,26,True,0
Alex Covill,#33,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,28,3,2,5,0,0,3,6,4,3,7,0,0,0,0,0.429,6,8,True,0
Charlotte Abraham,#10,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,31,3,2,5,3,0,0,1,3,4,12,2,8,0,0,0.417,10,18,True,0
Mackenzie Chatfield,#8,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,15,0,3,3,1,1,1,0,3,0,2,0,0,0,0,0.0,0,11,True,0
Eleonora Villa,#2,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,33,0,1,1,3,1,0,5,2,8,15,0,3,3,4,0.533,19,26,True,0
Malia Ruud,#55,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,14,1,2,3,0,0,2,3,2,2,3,0,0,0,0,0.667,4,10,True,0
Malvina Haziri,#1,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,13,0,1,1,1,0,0,0,1,1,2,1,2,0,0,0.75,3,8,True,0
Keandra Koorits,#15,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,17,0,1,1,2,1,1,1,5,1,6,0,2,0,0,0.167,2,8,True,0
Marta Alsina,#12,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,16,0,1,1,0,0,0,3,1,0,4,0,2,0,0,0.0,0,-12,True,0
Jean Chiu,#5,Washington State Cougars,UNLV Lady Rebels,0,11/05/25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,True,0
Meadow Roland,#32,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,32,2,7,9,0,1,0,2,4,7,13,0,0,3,4,0.538,17,34,False,0
Shelbee Brown,#3,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,25,3,3,6,1,4,0,4,1,1,4,0,0,2,2,0.25,4,18,False,0
Teagan Colvin,#0,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,32,2,5,7,3,0,0,1,2,0,5,0,0,0,2,0.0,0,8,False,0
Jasmyn Lott,#10,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,29,0,1,1,0,0,0,0,2,4,12,1,3,8,8,0.375,17,22,False,0
Aaliyah Alexander,#25,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,32,2,0,2,3,1,0,1,1,4,13,1,5,9,10,0.346,18,31,False,0
Destiny Brown,#5,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,20,1,4,5,0,1,2,3,3,1,2,0,0,0,1,0.5,2,11,False,0
Erica Collins,#31,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,3,3,0,3,0,0,0,1,1,0,1,0,0,2,2,0.0,2,4,False,0
Mariah Elohim,#2,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,20,0,2,2,1,1,0,0,0,2,5,0,1,0,0,0.4,4,14,False,0
Destiny Leo,#7,UNLV Lady Rebels,Washington State Cougars,1,11/05/25,7,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0.0,0,4,False,0
Tessa Chaney,#34,Utah Valley Wolverines,Loyola Marymount Lions,1,11/05/25,27,2,1,3,0,1,1,4,1,6,12,0,0,1,2,0.5,13,20,False,0
Cambree Blackham,#5,Utah Valley Wolverines,Loyola Marymount Lions,1,11/05/25,35,0,1,1,7,6,1,6,2,3,9,0,3,2,4,0.333,8,36,False,0
Kylee Mabry,#1,Utah Valley Wolverines,Loyola Marymount Lions,1,11/05/25,33,1,1,2,3,3,0,3,2,4,11,2,5,0,1,0.455,10,25,False,0
Amanda Barcello,#3,Utah Valley Wolverines,Loyola Marymount Lions,1,11/05/25,37,0,3,3,4,2,0,1,1,4,11,2,6,2,2,0.455,12,34,False,0
Halle Nelson,#25,Utah Valley Wolverines,Loyola Marymount Lions,1,11/05/25,34,0,5,5,4,3,0,0,3,3,7,1,2,1,2,0.5,8,38,False,0
Kaylee Headrick,#14,Utah Valley Wolverines,Loyola Marymount Lions,1,11/05/25,14,0,5,5,0,0,1,1,1,2,5,1,2,1,2,0.5,6,14,False,0
Naia Tanuvasa,#21,Utah Valley Wolverines,Loyola Marymount Lions,1,11/05/25,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,0,False,0
Saige Gibb,#10,Utah Valley Wolverines,Loyola Marymount Lions,1,11/05/25,17,1,1,2,0,0,1,1,2,3,3,1,1,0,0,1.167,7,18,False,0
Maya Hernandez,#55,Loyola Marymount Lions,Utah Valley Wolverines,0,11/05/25,30,1,7,8,1,0,1,2,2,5,9,0,0,1,2,0.556,11,26,True,0
Ivana Krajina,#13,Loyola Marymount Lions,Utah Valley Wolverines,0,11/05/25,36,0,4,4,4,3,1,4,4,5,11,4,7,1,2,0.636,15,42,True,0
Jess Lawson,#0,Loyola Marymount Lions,Utah Valley Wolverines,0,11/05/25,29,2,6,8,1,1,0,2,3,2,8,0,1,1,2,0.25,5,11,True,0
Andjela Matic,#28,Loyola Marymount Lions,Utah Valley Wolverines,0,11/05/25,39,0,6,6,4,0,0,7,1,3,10,1,7,0,2,0.35,7,0,True,0
Carly Heidger,#5,Loyola Marymount Lions,Utah Valley Wolverines,0,11/05/25,29,0,2,2,4,2,0,3,1,3,5,1,3,5,5,0.7,12,32,True,0
Kayla Jones,#24,Loyola Marymount Lions,Utah Valley Wolverines,0,11/05/25,21,2,0,2,3,0,0,4,2,3,3,0,0,2,2,1.0,8,16,True,0
Zawadi Ogot,#54,Loyola Marymount Lions,Utah Valley Wolverines,0,11/05/25,11,1,1,2,0,0,0,2,3,1,4,0,0,0,0,0.25,2,-2,True,0
Mari Somvichian,#2,Loyola Marymount Lions,Utah Valley Wolverines,0,11/05/25,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,0,-5,True,0
Ava Schmidt,#13,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,28,0,3,3,1,1,1,2,3,4,9,3,7,0,0,0.611,11,22,True,0
Kylee Fox,#30,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,27,1,1,2,0,0,0,0,0,2,5,0,2,0,0,0.4,4,5,True,0
Sophie Glancey,#12,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,24,1,5,6,1,1,1,1,3,4,14,1,3,0,2,0.321,9,18,True,0
Ashley Hawkins,#23,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,34,0,5,5,5,0,0,0,2,2,8,1,3,4,4,0.312,9,28,True,0
Maia Jones,#9,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,25,0,3,3,1,2,0,2,2,4,11,2,5,6,6,0.455,16,28,True,0
Tyler Gildersleeve-Stiles,#34,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,19,1,1,2,2,4,1,1,3,3,6,0,0,0,0,0.5,6,32,True,0
Delainey Miller,#20,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,11,0,1,1,0,0,1,1,1,0,2,0,0,1,4,0.0,1,-2,True,0
Kate Schat,#3,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,-2,True,0
Aniya Hooker,#2,Santa Clara Broncos,Stanford Cardinal,0,11/06/25,29,0,2,2,0,0,0,1,1,1,5,0,2,0,0,0.2,2,-2,True,0
Lara Somfai,#12,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,25,2,11,13,0,0,1,3,3,3,9,1,3,7,8,0.389,14,26,False,0
Courtney Ogden,#40,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,11,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0.0,0,-1,False,0
Nunu Agara,#3,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,31,0,9,9,4,0,0,1,1,3,11,1,4,6,7,0.318,13,31,False,0
Hailee Swain,#2,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,33,1,2,3,4,1,0,5,1,6,15,1,2,0,0,0.433,13,24,False,0
Talana Lepolo,#10,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,39,0,0,0,4,2,0,1,2,5,10,4,6,2,2,0.7,16,44,False,0
Alexandra Eschmeyer,#4,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,22,5,7,12,0,0,4,0,0,5,6,1,1,0,1,0.917,11,48,False,0
Mary Ashley Stevenson,#22,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,6,0,2,2,0,0,0,1,1,0,0,0,0,0,0,,0,0,False,0
Shay Ijiwoye,#6,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,False,0
Chloe Clardy,#13,Stanford Cardinal,Santa Clara Broncos,1,11/06/25,33,0,3,3,3,3,0,1,4,4,10,3,6,1,2,0.55,12,36,False,0
Emi Bishop,#21,Corban University Warriors,Oregon State Beavers,0,11/07/25,24,5,6,11,0,2,1,3,1,6,19,0,0,0,0,0.316,12,25,False,0
Jersey Huerta,#2,Corban University Warriors,Oregon State Beavers,0,11/07/25,23,1,2,3,2,0,0,3,4,3,9,2,4,2,2,0.444,10,14,False,0
Tayla Yost,#23,Corban University Warriors,Oregon State Beavers,0,11/07/25,23,0,2,2,1,0,1,3,1,0,2,0,0,0,0,0.0,0,-1,False,0
Jenna Albrecht,#22,Corban University Warriors,Oregon State Beavers,0,11/07/25,26,0,2,2,2,3,0,2,0,3,7,2,4,0,0,0.571,8,24,False,0
Tori Younker,#15,Corban University Warriors,Oregon State Beavers,0,11/07/25,19,0,3,3,0,0,0,2,1,1,5,0,3,0,0,0.2,2,-5,False,0
Hope Hillyer,#34,Corban University Warriors,Oregon State Beavers,0,11/07/25,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,2,False,0
Haley Ferry,#32,Corban University Warriors,Oregon State Beavers,0,11/07/25,16,0,2,2,0,0,0,0,4,3,7,2,4,0,0,0.571,8,13,False,0
Lucy Nyborg,#10,Corban University Warriors,Oregon State Beavers,0,11/07/25,4,0,1,1,0,0,1,3,1,0,0,0,0,0,0,,0,-3,False,0
Mandie Jensen,#14,Corban University Warriors,Oregon State Beavers,0,11/07/25,17,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,-1,False,0
Izzy McCauley,#13,Corban University Warriors,Oregon State Beavers,0,11/07/25,20,0,2,2,0,1,0,2,0,1,3,0,1,0,0,0.333,2,2,False,0
Kylie Ihrig,#5,Corban University Warriors,Oregon State Beavers,0,11/07/25,26,0,0,0,2,1,0,2,2,1,9,1,6,0,0,0.167,3,-2,False,0
Nene Sow,#32,Oregon State Beavers,Corban University Warriors,1,11/07/25,13,2,4,6,0,0,3,0,0,2,5,0,0,0,0,0.4,4,22,True,0
Ally Schimel,#4,Oregon State Beavers,Corban University Warriors,1,11/07/25,25,0,2,2,1,2,0,1,0,4,13,3,7,0,0,0.423,11,21,True,0
Jenna Villa,#3,Oregon State Beavers,Corban University Warriors,1,11/07/25,21,1,2,3,1,0,2,2,0,1,3,0,2,0,0,0.333,2,9,True,0
Kennedie Shuler,#1,Oregon State Beavers,Corban University Warriors,1,11/07/25,27,0,5,5,5,1,3,0,2,4,7,0,2,2,6,0.571,10,45,True,0
Tiara Bolden,#0,Oregon State Beavers,Corban University Warriors,1,11/07/25,29,2,5,7,3,6,0,2,0,5,13,2,5,1,1,0.462,13,48,True,0
Lara Alonso-Basurto,#22,Oregon State Beavers,Corban University Warriors,1,11/07/25,25,6,5,11,2,0,3,4,2,4,12,1,3,5,6,0.375,14,34,True,0
Elisa Mehyar,#16,Oregon State Beavers,Corban University Warriors,1,11/07/25,8,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0.667,4,9,True,0
Susana Yepes,#10,Oregon State Beavers,Corban University Warriors,1,11/07/25,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,4,True,0
Lizzy Williamson,#15,Oregon State Beavers,Corban University Warriors,1,11/07/25,15,4,3,7,1,0,1,0,0,4,6,0,0,2,2,0.667,10,32,True,0
Keira Lindemans,#25,Oregon State Beavers,Corban University Warriors,1,11/07/25,7,0,2,2,1,2,0,0,0,2,4,0,1,1,1,0.5,5,20,True,0
Katelyn Field,#2,Oregon State Beavers,Corban University Warriors,1,11/07/25,7,0,0,0,0,0,1,1,0,2,3,1,2,0,0,0.833,5,10,True,0
Cloe Vecina,#31,Oregon State Beavers,Corban University Warriors,1,11/07/25,16,1,0,1,2,2,1,0,2,4,5,0,0,0,1,0.8,8,32,True,0
Mackenzie Shivers,#12,Oregon State Beavers,Corban University Warriors,1,11/07/25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,True,0
Madison Parry,#24,Chico State Wildcats,Saint Mary's Gaels,0,11/07/25,28,1,7,8,1,1,0,1,3,3,10,2,6,4,4,0.4,12,24,False,0
Meadow Aragon,#30,Chico State Wildcats,Saint Mary's Gaels,0,11/07/25,26,1,3,4,1,3,0,0,2,5,11,0,0,2,4,0.455,12,32,False,0
Kamil Reid,#12,Chico State Wildcats,Saint Mary's Gaels,0,11/07/25,22,3,1,4,2,0,0,3,2,2,7,1,4,2,2,0.357,7,8,False,0
Jiana Creswell,#10,Chico State Wildcats,Saint Mary's Gaels,0,11/07/25,21,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0.0,0,3,False,0
Nseije Ortiz,#23,Chico State Wildcats,Saint Mary's Gaels,0,11/07/25,20,0,1,1,1,1,0,5,3,2,2,1,1,0,1,1.25,5,4,False,0
Juliette James,#41,Chico State Wildcats,Saint Mary's Gaels,0,11/07/25,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,-2,False,0
Torrence Harter,#40,Chico State Wildcats,Saint Mary's Gaels,0,11/07/25,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,-2,False,0
Sadie Slaughter,#20,Chico State Wildcats,Saint Mary's Gaels,0,11/07/25,8,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0.0,0,3,False,0
